artist,language,position,title,week,year
Riton,English,24,FRIDAY,17,2021
ATB,English,25,YOUR LOVE (9PM),17,2021
Albatraoz,Swedish,26,RAGGARBIL,17,2021
Ruben,English,27,RUNNING,17,2021
Bruno Mars,English,28,LEAVE THE DOOR OPEN,17,2021
Adrian Sellevoll,Norwegian,29,JEG HATER DEG,17,2021
Mimi Webb,English,30,GOOD WITHOUT,17,2021
Duncan Laurence,English,31,ARCADE,17,2021
Maria Petra,English,32,LONELY,17,2021
The Kid LAROI,English,33,WITHOUT YOU,17,2021
Sondre Justad,Norwegian,34,SORRY,17,2021
Justin Bieber,English,35,HOLD ON,17,2021
Victor Leksell,Swedish,36,SVAG,17,2021
Kamelen,Norwegian,37,CREME DE LA CREME,17,2021
Ringnes-Ronny,Swedish,38,POLISEN,17,2021
THE WEEKND,English,39,BLINDING LIGHTS,17,2021
VINAI,English,40,RISE UP,17,2021
Maria Mena,Norwegian,1,DEN FINESTE CHEVY'N,18,2021
Billie Eilish,English,2,YOUR POWER,18,2021
THE WEEKND,English,3,SAVE YOUR TEARS,18,2021
Lil Nas X,English,4,MONTERO (CALL ME BY YOUR NAME),18,2021
SZA,English,5,KISS ME MORE,18,2021
Justin Bieber,English,6,PEACHES,18,2021
Chris Holsten,Norwegian,7,SMILET I DITT EGET SPEIL,18,2021
The Kid LAROI,English,8,WITHOUT YOU,18,2021
Nathan Evans,English,9,WELLERMAN,18,2021
Dua Lipa,English,10,LEVITATING,18,2021
Hagle,Norwegian,11,ÆRBESKÆR,18,2021
Soppgirobygget,Norwegian,12,AFTERSKI,18,2021
Adrian Sellevoll,Norwegian,13,JEG HATER DEG,18,2021
Polo G,English,14,RAPSTAR,18,2021
El Papi,Norwegian,15,SJU FJELL,18,2021
Kygo,English,16,GONE ARE THE DAYS,18,2021
Emma Steinbakken,Norwegian,17,JEG GLEMMER DEG ALDRI,18,2021
Staysman,Norwegian,18,BØGDA,18,2021
Masked Wolf,English,19,ASTRONAUT IN THE OCEAN,18,2021
P!nk,English,20,COVER ME IN SUNSHINE,18,2021
AURORA,English,21,RUNAWAY,18,2021
Hagle,Norwegian,22,ÆRMEN I KÆRMEN,18,2021
Riton,English,23,FRIDAY,18,2021
Olivia Rodrigo,English,24,DEJA VU,18,2021
Olivia Rodrigo,English,25,DRIVERS LICENSE,18,2021
Dagny,English,26,SOMEBODY,18,2021
Tiësto,English,27,THE BUSINESS,18,2021
Albatraoz,Swedish,28,RAGGARBIL,18,2021
Russ Millions,English,29,BODY,18,2021
ATB,English,30,YOUR LOVE (9PM),18,2021
Bruno Mars,English,31,LEAVE THE DOOR OPEN,18,2021
Ruben,English,32,RUNNING,18,2021
Maria Petra,English,33,LONELY,18,2021
Duncan Laurence,English,34,ARCADE,18,2021
Mimi Webb,English,35,GOOD WITHOUT,18,2021
Kamelen,Norwegian,36,CREME DE LA CREME,18,2021
Morgan Sulele,Danish,37,DANSE MED MEG SELV,18,2021
Sondre Justad,Norwegian,38,SORRY,18,2021
DJ Khaled,English,39,I DID IT,18,2021
Victor Leksell,Swedish,40,SVAG,18,2021
Maria Mena,Norwegian,1,DEN FINESTE CHEVY'N,19,2021
Russ Millions,English,2,BODY,19,2021
THE WEEKND,English,3,SAVE YOUR TEARS,19,2021
SZA,English,4,KISS ME MORE,19,2021
Lil Nas X,English,5,MONTERO (CALL ME BY YOUR NAME),19,2021
Billie Eilish,English,6,YOUR POWER,19,2021
Chris Holsten,Norwegian,7,SMILET I DITT EGET SPEIL,19,2021
Justin Bieber,English,8,PEACHES,19,2021
Dua Lipa,English,9,LEVITATING,19,2021
Hagle,Norwegian,10,ÆRBESKÆR,19,2021
Nathan Evans,English,11,WELLERMAN,19,2021
Soppgirobygget,Norwegian,12,AFTERSKI,19,2021
Adrian Sellevoll,Norwegian,13,JEG HATER DEG,19,2021
Kygo,English,14,GONE ARE THE DAYS,19,2021
P!nk,English,15,COVER ME IN SUNSHINE,19,2021
El Papi,Norwegian,16,SJU FJELL,19,2021
The Kid LAROI,English,17,WITHOUT YOU,19,2021
Polo G,English,18,RAPSTAR,19,2021
Emma Steinbakken,Norwegian,19,JEG GLEMMER DEG ALDRI,19,2021
Staysman,Norwegian,20,BØGDA,19,2021
AURORA,English,21,RUNAWAY,19,2021
Masked Wolf,English,22,ASTRONAUT IN THE OCEAN,19,2021
Riton,English,23,FRIDAY,19,2021
Hagle,Norwegian,24,ÆRMEN I KÆRMEN,19,2021
Coldplay,English,25,HIGHER POWER,19,2021
Dagny,English,26,SOMEBODY,19,2021
Tiësto,English,27,THE BUSINESS,19,2021
Albatraoz,Swedish,28,RAGGARBIL,19,2021
Olivia Rodrigo,English,29,DEJA VU,19,2021
Olivia Rodrigo,English,30,DRIVERS LICENSE,19,2021
Ruben,English,31,RUNNING,19,2021
Bruno Mars,English,32,LEAVE THE DOOR OPEN,19,2021
ATB,English,33,YOUR LOVE (9PM),19,2021
Kamelen,Norwegian,34,CREME DE LA CREME,19,2021
Duncan Laurence,English,35,ARCADE,19,2021
Victor Leksell,Swedish,36,SVAG,19,2021
Mimi Webb,English,37,GOOD WITHOUT,19,2021
Maria Petra,English,38,LONELY,19,2021
VINAI,English,39,RISE UP,19,2021
TIX,Norwegian,40,UT AV MØRKET,19,2021
TIX,Norwegian,1,"ENGEL, IKKE DRA",20,2021
Maria Mena,Norwegian,2,DEN FINESTE CHEVY'N,20,2021
Russ Millions,English,3,BODY,20,2021
SZA,English,4,KISS ME MORE,20,2021
Lil Nas X,English,5,MONTERO (CALL ME BY YOUR NAME),20,2021
THE WEEKND,English,6,SAVE YOUR TEARS,20,2021
Dua Lipa,English,7,LEVITATING,20,2021
Soppgirobygget,Norwegian,8,AFTERSKI,20,2021
Chris Holsten,Norwegian,9,SMILET I DITT EGET SPEIL,20,2021
Justin Bieber,English,10,PEACHES,20,2021
Nathan Evans,English,11,WELLERMAN,20,2021
Hagle,Norwegian,12,ÆRBESKÆR,20,2021
RykkinnFella,Norwegian,13,17. MAI ER VI SÅ GLAD I,20,2021
El Papi,Norwegian,14,SJU FJELL,20,2021
Adrian Sellevoll,Norwegian,15,JEG HATER DEG,20,2021
Billie Eilish,English,16,YOUR POWER,20,2021
P!nk,English,17,COVER ME IN SUNSHINE,20,2021
Kygo,English,18,GONE ARE THE DAYS,20,2021
Staysman,Norwegian,19,BØGDA,20,2021
Riton,English,20,FRIDAY,20,2021
Emma Steinbakken,Norwegian,21,JEG GLEMMER DEG ALDRI,20,2021
Hagle,Norwegian,22,ÆRMEN I KÆRMEN,20,2021
Masked Wolf,English,23,ASTRONAUT IN THE OCEAN,20,2021
Alan Walker,English,24,BELIEVERS,20,2021
Polo G,English,25,RAPSTAR,20,2021
Tiësto,English,26,THE BUSINESS,20,2021
TIX,English,27,FALLEN ANGEL,20,2021
Dagny,English,28,SOMEBODY,20,2021
The Kid LAROI,English,29,WITHOUT YOU,20,2021
Albatraoz,Swedish,30,RAGGARBIL,20,2021
Olivia Rodrigo,English,31,GOOD 4 U,20,2021
TIX,Norwegian,32,UT AV MØRKET,20,2021
Johanne Holmedahl,Norwegian,33,TIL DOVRE FALLER,20,2021
AURORA,English,34,RUNAWAY,20,2021
Olivia Rodrigo,English,35,DEJA VU,20,2021
Olivia Rodrigo,English,36,DRIVERS LICENSE,20,2021
Bruno Mars,English,37,LEAVE THE DOOR OPEN,20,2021
Coldplay,English,38,HIGHER POWER,20,2021
ATB,English,39,YOUR LOVE (9PM),20,2021
David Guetta,English,40,BED,20,2021
Olivia Rodrigo,English,1,GOOD 4 U,21,2021
Måneskin,Italian,2,ZITTI E BUONI,21,2021
TIX,Norwegian,3,"ENGEL, IKKE DRA",21,2021
TIX,English,4,FALLEN ANGEL,21,2021
Maria Mena,Norwegian,5,DEN FINESTE CHEVY'N,21,2021
Russ Millions,English,6,BODY,21,2021
SZA,English,7,KISS ME MORE,21,2021
Lil Nas X,English,8,MONTERO (CALL ME BY YOUR NAME),21,2021
Chris Holsten,Norwegian,9,SMILET I DITT EGET SPEIL,21,2021
THE WEEKND,English,10,SAVE YOUR TEARS,21,2021
Tusse,English,11,VOICES,21,2021
Dua Lipa,English,12,LEVITATING,21,2021
Elena Tsagrinou,English,13,EL DIABLO,21,2021
P!nk,English,14,COVER ME IN SUNSHINE,21,2021
TIX,Norwegian,15,UT AV MØRKET,21,2021
Justin Bieber,English,16,PEACHES,21,2021
Hagle,Norwegian,17,ÆRBESKÆR,21,2021
Soppgirobygget,Norwegian,18,AFTERSKI,21,2021
Barbara Pravi,French,19,VOILÃ ,21,2021
Nathan Evans,English,20,WELLERMAN,21,2021
Efendi,Indonesian,21,MATA HARI,21,2021
Adrian Sellevoll,Norwegian,22,JEG HATER DEG,21,2021
Duncan Laurence,English,23,ARCADE,21,2021
Olivia Rodrigo,English,24,DEJA VU,21,2021
El Papi,Norwegian,25,SJU FJELL,21,2021
Kygo,English,26,GONE ARE THE DAYS,21,2021
Blind Channel,English,27,DARK SIDE,21,2021
BTS,English,28,BUTTER,21,2021
Staysman,Norwegian,29,BØGDA,21,2021
Olivia Rodrigo,English,30,DRIVERS LICENSE,21,2021
Bella Poarch,English,31,BUILD A BITCH,21,2021
Emma Steinbakken,Norwegian,32,JEG GLEMMER DEG ALDRI,21,2021
Daði Freyr,English,33,10 YEARS,21,2021
Staysman,Norwegian,34,DU FÅR ALDRI SE MEG NAKEN IGJEN,21,2021
Billie Eilish,English,35,YOUR POWER,21,2021
Gjon's Tears,French,36,TOUT L'UNIVERS,21,2021
Masked Wolf,English,37,ASTRONAUT IN THE OCEAN,21,2021
Riton,English,38,FRIDAY,21,2021
Polo G,English,39,RAPSTAR,21,2021
Rotlaus,Norwegian,40,HER,21,2021
Olivia Rodrigo,English,1,GOOD 4 U,22,2021
Måneskin,Italian,2,ZITTI E BUONI,22,2021
Maria Mena,Norwegian,3,DEN FINESTE CHEVY'N,22,2021
Måneskin,English,4,I WANNA BE YOUR SLAVE,22,2021
SZA,English,5,KISS ME MORE,22,2021
TIX,Norwegian,6,"ENGEL, IKKE DRA",22,2021
Chris Holsten,Norwegian,7,SMILET I DITT EGET SPEIL,22,2021
P!nk,English,8,COVER ME IN SUNSHINE,22,2021
THE WEEKND,English,9,SAVE YOUR TEARS,22,2021
Russ Millions,English,10,BODY,22,2021
Dua Lipa,English,11,LEVITATING,22,2021
Lil Nas X,English,12,MONTERO (CALL ME BY YOUR NAME),22,2021
Sigrid,English,13,MIRROR,22,2021
TIX,English,14,FALLEN ANGEL,22,2021
Justin Bieber,English,15,PEACHES,22,2021
Elena Tsagrinou,English,16,EL DIABLO,22,2021
El Papi,Norwegian,17,SJU FJELL,22,2021
Soppgirobygget,Norwegian,18,AFTERSKI,22,2021
Hagle,Norwegian,19,ÆRBESKÆR,22,2021
Tusse,English,20,VOICES,22,2021
Adrian Sellevoll,Norwegian,21,JEG HATER DEG,22,2021
Olivia Rodrigo,English,22,DEJA VU,22,2021
Riton,English,23,FRIDAY,22,2021
Nathan Evans,English,24,WELLERMAN,22,2021
Bella Poarch,English,25,BUILD A BITCH,22,2021
Kygo,English,26,GONE ARE THE DAYS,22,2021
Olivia Rodrigo,English,27,TRAITOR,22,2021
Staysman,Norwegian,28,BØGDA,22,2021
Emma Steinbakken,Norwegian,29,JEG GLEMMER DEG ALDRI,22,2021
Duncan Laurence,English,30,ARCADE,22,2021
Efendi,Indonesian,31,MATA HARI,22,2021
Olivia Rodrigo,English,32,DRIVERS LICENSE,22,2021
Dagny,English,33,SOMEBODY,22,2021
Hagle,Norwegian,34,ÆRMEN I KÆRMEN,22,2021
Tiësto,English,35,THE BUSINESS,22,2021
BTS,English,36,BUTTER,22,2021
David Guetta,English,37,HEARTBREAK ANTHEM,22,2021
TIX,Norwegian,38,UT AV MØRKET,22,2021
Masked Wolf,English,39,ASTRONAUT IN THE OCEAN,22,2021
Billie Eilish,English,40,YOUR POWER,22,2021
Olivia Rodrigo,English,1,GOOD 4 U,23,2021
Maria Mena,Norwegian,2,DEN FINESTE CHEVY'N,23,2021
Måneskin,English,3,I WANNA BE YOUR SLAVE,23,2021
Måneskin,Italian,4,ZITTI E BUONI,23,2021
Hagle,Norwegian,5,KJERRING I FRA BY’N,23,2021
SZA,English,6,KISS ME MORE,23,2021
P!nk,English,7,COVER ME IN SUNSHINE,23,2021
Chris Holsten,Norwegian,8,SMILET I DITT EGET SPEIL,23,2021
THE WEEKND,English,9,SAVE YOUR TEARS,23,2021
TIX,Norwegian,10,"ENGEL, IKKE DRA",23,2021
Dua Lipa,English,11,LEVITATING,23,2021
Lil Nas X,English,12,MONTERO (CALL ME BY YOUR NAME),23,2021
El Papi,Norwegian,13,SJU FJELL,23,2021
Riton,English,14,FRIDAY,23,2021
Russ Millions,English,15,BODY,23,2021
Justin Bieber,English,16,PEACHES,23,2021
Hagle,Norwegian,17,ÆRBESKÆR,23,2021
Elena Tsagrinou,English,18,EL DIABLO,23,2021
Olivia Rodrigo,English,19,TRAITOR,23,2021
Adrian Sellevoll,Norwegian,20,JEG HATER DEG,23,2021
Sigrid,English,21,MIRROR,23,2021
Soppgirobygget,Norwegian,22,AFTERSKI,23,2021
Billie Eilish,English,23,LOST CAUSE,23,2021
TIX,English,24,FALLEN ANGEL,23,2021
Olivia Rodrigo,English,25,FAVORITE CRIME,23,2021
Bella Poarch,English,26,BUILD A BITCH,23,2021
Olivia Rodrigo,English,27,DEJA VU,23,2021
Staysman,Norwegian,28,BØGDA,23,2021
Nathan Evans,English,29,WELLERMAN,23,2021
Kygo,English,30,GONE ARE THE DAYS,23,2021
Dagny,English,31,SOMEBODY,23,2021
Hagle,Norwegian,32,ÆRMEN I KÆRMEN,23,2021
Emma Steinbakken,Norwegian,33,JEG GLEMMER DEG ALDRI,23,2021
David Guetta,English,34,HEARTBREAK ANTHEM,23,2021
Tusse,English,35,VOICES,23,2021
Olivia Rodrigo,English,36,DRIVERS LICENSE,23,2021
Kamelen,Norwegian,37,CREME DE LA CREME,23,2021
Duncan Laurence,English,38,ARCADE,23,2021
Tiësto,English,39,THE BUSINESS,23,2021
Boney M.,English,40,RASPUTIN,23,2021
Olivia Rodrigo,English,1,GOOD 4 U,24,2021
Måneskin,English,2,I WANNA BE YOUR SLAVE,24,2021
Maria Mena,Norwegian,3,DEN FINESTE CHEVY'N,24,2021
Måneskin,Italian,4,ZITTI E BUONI,24,2021
Hagle,Norwegian,5,KJERRING I FRA BY’N,24,2021
P!nk,English,6,COVER ME IN SUNSHINE,24,2021
Chris Holsten,Norwegian,7,SMILET I DITT EGET SPEIL,24,2021
SZA,English,8,KISS ME MORE,24,2021
THE WEEKND,English,9,SAVE YOUR TEARS,24,2021
Lil Nas X,English,10,MONTERO (CALL ME BY YOUR NAME),24,2021
Dua Lipa,English,11,LEVITATING,24,2021
TIX,Norwegian,12,"ENGEL, IKKE DRA",24,2021
Riton,English,13,FRIDAY,24,2021
Alan Walker,English,14,SWEET DREAMS,24,2021
Hagle,Norwegian,15,ÆRBESKÆR,24,2021
Olivia Rodrigo,English,16,TRAITOR,24,2021
El Papi,Norwegian,17,SJU FJELL,24,2021
Sigrid,English,18,MIRROR,24,2021
Adrian Sellevoll,Norwegian,19,JEG HATER DEG,24,2021
Elena Tsagrinou,English,20,EL DIABLO,24,2021
Olivia Rodrigo,English,21,FAVORITE CRIME,24,2021
Soppgirobygget,Norwegian,22,AFTERSKI,24,2021
Justin Bieber,English,23,PEACHES,24,2021
Russ Millions,English,24,BODY,24,2021
Staysman,Norwegian,25,BØGDA,24,2021
Olivia Rodrigo,English,26,DEJA VU,24,2021
Kygo,English,27,GONE ARE THE DAYS,24,2021
Olivia Rodrigo,English,28,HAPPIER,24,2021
Bella Poarch,English,29,BUILD A BITCH,24,2021
TIX,English,30,FALLEN ANGEL,24,2021
Nathan Evans,English,31,WELLERMAN,24,2021
David Guetta,English,32,HEARTBREAK ANTHEM,24,2021
Dagny,English,33,SOMEBODY,24,2021
Broiler,English,34,ALL MY FRIENDS,24,2021
Hagle,Norwegian,35,ÆRMEN I KÆRMEN,24,2021
Emma Steinbakken,Norwegian,36,JEG GLEMMER DEG ALDRI,24,2021
Boney M.,English,37,RASPUTIN,24,2021
El Papi,Norwegian,38,EN SOLSKINNSDAG,24,2021
Ava Max,English,39,EVERYTIME I CRY,24,2021
ArrDee,English,40,OLIVER TWIST,24,2021
Olivia Rodrigo,English,1,GOOD 4 U,25,2021
Måneskin,English,2,I WANNA BE YOUR SLAVE,25,2021
Maria Mena,Norwegian,3,DEN FINESTE CHEVY'N,25,2021
P!nk,English,4,COVER ME IN SUNSHINE,25,2021
Chris Holsten,Norwegian,5,SMILET I DITT EGET SPEIL,25,2021
Måneskin,Italian,6,ZITTI E BUONI,25,2021
Måneskin,English,7,BEGGIN,25,2021
Hagle,Norwegian,8,KJERRING I FRA BY’N,25,2021
SZA,English,9,KISS ME MORE,25,2021
Lil Nas X,English,10,MONTERO (CALL ME BY YOUR NAME),25,2021
THE WEEKND,English,11,SAVE YOUR TEARS,25,2021
Dua Lipa,English,12,LEVITATING,25,2021
Chris Holsten,Norwegian,13,BARE NÅR DET REGNER,25,2021
Riton,English,14,FRIDAY,25,2021
Hagle,Norwegian,15,ÆRBESKÆR,25,2021
TIX,Norwegian,16,"ENGEL, IKKE DRA",25,2021
Sigrid,English,17,MIRROR,25,2021
Vegedream,French,18,RAMANEZ LA COUPE À LA MAISON,25,2021
Soppgirobygget,Norwegian,19,AFTERSKI,25,2021
Elena Tsagrinou,English,20,EL DIABLO,25,2021
El Papi,Norwegian,21,SJU FJELL,25,2021
Olivia Rodrigo,English,22,TRAITOR,25,2021
Justin Bieber,English,23,PEACHES,25,2021
Olivia Rodrigo,English,24,FAVORITE CRIME,25,2021
Staysman,Norwegian,25,BØGDA,25,2021
KSI,English,26,HOLIDAY,25,2021
Adrian Sellevoll,Norwegian,27,JEG HATER DEG,25,2021
Boney M.,English,28,RASPUTIN,25,2021
Alan Walker,English,29,SWEET DREAMS,25,2021
Kygo,English,30,GONE ARE THE DAYS,25,2021
Nathan Evans,English,31,WELLERMAN,25,2021
Russ Millions,English,32,BODY,25,2021
Dagny,English,33,SOMEBODY,25,2021
Hagle,Norwegian,34,ÆRMEN I KÆRMEN,25,2021
Olivia Rodrigo,English,35,HAPPIER,25,2021
David Guetta,English,36,HEARTBREAK ANTHEM,25,2021
Kris Winther,Norwegian,37,BAROCK 2021 (NESBRURUSSEN),25,2021
Olivia Rodrigo,English,38,DEJA VU,25,2021
Bella Poarch,English,39,BUILD A BITCH,25,2021
Emma Steinbakken,Norwegian,40,JEG GLEMMER DEG ALDRI,25,2021
Olivia Rodrigo,English,1,GOOD 4 U,26,2021
Måneskin,English,2,BEGGIN,26,2021
TIX,Norwegian,3,BEAUTIFULL,26,2021
Måneskin,English,4,I WANNA BE YOUR SLAVE,26,2021
Ed Sheeran,English,5,BAD HABITS,26,2021
Maria Mena,Norwegian,6,DEN FINESTE CHEVY'N,26,2021
P!nk,English,7,COVER ME IN SUNSHINE,26,2021
Chris Holsten,Norwegian,8,SMILET I DITT EGET SPEIL,26,2021
Måneskin,Italian,9,ZITTI E BUONI,26,2021
Chris Holsten,Norwegian,10,BARE NÅR DET REGNER,26,2021
SZA,English,11,KISS ME MORE,26,2021
Dua Lipa,English,12,LEVITATING,26,2021
THE WEEKND,English,13,SAVE YOUR TEARS,26,2021
Lil Nas X,English,14,MONTERO (CALL ME BY YOUR NAME),26,2021
Hagle,Norwegian,15,KJERRING I FRA BY’N,26,2021
Vegedream,French,16,RAMANEZ LA COUPE À LA MAISON,26,2021
Riton,English,17,FRIDAY,26,2021
Sigrid,English,18,MIRROR,26,2021
Hagle,Norwegian,19,ÆRBESKÆR,26,2021
Boney M.,English,20,RASPUTIN,26,2021
Elena Tsagrinou,English,21,EL DIABLO,26,2021
Halva Priset,Norwegian,22,HÆLJETUR,26,2021
El Papi,Norwegian,23,SJU FJELL,26,2021
Soppgirobygget,Norwegian,24,AFTERSKI,26,2021
TIX,Norwegian,25,"ENGEL, IKKE DRA",26,2021
Staysman,Norwegian,26,BØGDA,26,2021
Justin Bieber,English,27,PEACHES,26,2021
KSI,English,28,HOLIDAY,26,2021
Adrian Sellevoll,Norwegian,29,JEG HATER DEG,26,2021
THE WEEKND,English,30,YOU RIGHT,26,2021
Olivia Rodrigo,English,31,TRAITOR,26,2021
Alan Walker,English,32,SWEET DREAMS,26,2021
El Papi,Norwegian,33,EN SOLSKINNSDAG,26,2021
Nathan Evans,English,34,WELLERMAN,26,2021
Dagny,English,35,SOMEBODY,26,2021
Kygo,English,36,GONE ARE THE DAYS,26,2021
Hagle,Norwegian,37,ÆRMEN I KÆRMEN,26,2021
David Guetta,English,38,HEARTBREAK ANTHEM,26,2021
Emma Steinbakken,Norwegian,39,JEG GLEMMER DEG ALDRI,26,2021
Olivia Rodrigo,English,40,FAVORITE CRIME,26,2021
Ed Sheeran,English,1,BAD HABITS,27,2021
Olivia Rodrigo,English,2,GOOD 4 U,27,2021
Måneskin,English,3,BEGGIN,27,2021
Maria Mena,Norwegian,4,DEN FINESTE CHEVY'N,27,2021
Måneskin,English,5,I WANNA BE YOUR SLAVE,27,2021
TIX,Norwegian,6,BEAUTIFULL,27,2021
P!nk,English,7,COVER ME IN SUNSHINE,27,2021
Chris Holsten,Norwegian,8,SMILET I DITT EGET SPEIL,27,2021
Chris Holsten,Norwegian,9,BARE NÅR DET REGNER,27,2021
Dua Lipa,English,10,LEVITATING,27,2021
SZA,English,11,KISS ME MORE,27,2021
Vegedream,French,12,RAMANEZ LA COUPE À LA MAISON,27,2021
THE WEEKND,English,13,SAVE YOUR TEARS,27,2021
Måneskin,Italian,14,ZITTI E BUONI,27,2021
Riton,English,15,FRIDAY,27,2021
Lil Nas X,English,16,MONTERO (CALL ME BY YOUR NAME),27,2021
Hagle,Norwegian,17,KJERRING I FRA BY’N,27,2021
Boney M.,English,18,RASPUTIN,27,2021
Hagle,Norwegian,19,ÆRBESKÆR,27,2021
Elena Tsagrinou,English,20,EL DIABLO,27,2021
Sigrid,English,21,MIRROR,27,2021
El Papi,Norwegian,22,SJU FJELL,27,2021
El Papi,Norwegian,23,I SOMMER HAR VI TID,27,2021
Staysman,Norwegian,24,BØGDA,27,2021
Soppgirobygget,Norwegian,25,AFTERSKI,27,2021
Halva Priset,Norwegian,26,HÆLJETUR,27,2021
El Papi,Norwegian,27,EN SOLSKINNSDAG,27,2021
Justin Bieber,English,28,PEACHES,27,2021
Olivia Rodrigo,English,29,FAVORITE CRIME,27,2021
Olivia Rodrigo,English,30,TRAITOR,27,2021
TIX,Norwegian,31,"ENGEL, IKKE DRA",27,2021
Marcus & Martinus,Spanish,32,BELINDA,27,2021
KSI,English,33,HOLIDAY,27,2021
Kygo,English,34,GONE ARE THE DAYS,27,2021
Alan Walker,English,35,SWEET DREAMS,27,2021
Hagle,Norwegian,36,ÆRMEN I KÆRMEN,27,2021
David Guetta,English,37,HEARTBREAK ANTHEM,27,2021
Nathan Evans,English,38,WELLERMAN,27,2021
Freddy Kalas,Norwegian,39,ET SOMMERTEGN,27,2021
A36,Swedish,40,SAMMA GAMLA VANLIGA,27,2021
Justin Bieber,English,1,STAY,28,2021
Ed Sheeran,English,2,BAD HABITS,28,2021
Olivia Rodrigo,English,3,GOOD 4 U,28,2021
Maria Mena,Norwegian,4,DEN FINESTE CHEVY'N,28,2021
Måneskin,English,5,BEGGIN,28,2021
Måneskin,English,6,I WANNA BE YOUR SLAVE,28,2021
P!nk,English,7,COVER ME IN SUNSHINE,28,2021
Chris Holsten,Norwegian,8,SMILET I DITT EGET SPEIL,28,2021
TIX,Norwegian,9,BEAUTIFULL,28,2021
Chris Holsten,Norwegian,10,BARE NÅR DET REGNER,28,2021
SZA,English,11,KISS ME MORE,28,2021
Vegedream,French,12,RAMANEZ LA COUPE À LA MAISON,28,2021
THE WEEKND,English,13,SAVE YOUR TEARS,28,2021
Lil Nas X,English,14,MONTERO (CALL ME BY YOUR NAME),28,2021
Dua Lipa,English,15,LEVITATING,28,2021
Billie Eilish,English,16,NDA,28,2021
Boney M.,English,17,RASPUTIN,28,2021
Riton,English,18,FRIDAY,28,2021
Hagle,Norwegian,19,KJERRING I FRA BY’N,28,2021
Måneskin,Italian,20,ZITTI E BUONI,28,2021
Marcus & Martinus,Spanish,21,BELINDA,28,2021
Hagle,Norwegian,22,ÆRBESKÆR,28,2021
Halva Priset,Norwegian,23,HÆLJETUR,28,2021
Elena Tsagrinou,English,24,EL DIABLO,28,2021
El Papi,Norwegian,25,SJU FJELL,28,2021
A36,Swedish,26,SAMMA GAMLA VANLIGA,28,2021
Sigrid,English,27,MIRROR,28,2021
Olivia Rodrigo,English,28,TRAITOR,28,2021
POST MALONE,English,29,MOTLEY CREW,28,2021
Staysman,Norwegian,30,BØGDA,28,2021
Soppgirobygget,Norwegian,31,AFTERSKI,28,2021
Olivia Rodrigo,English,32,FAVORITE CRIME,28,2021
El Papi,Norwegian,33,I SOMMER HAR VI TID,28,2021
David Guetta,English,34,HEARTBREAK ANTHEM,28,2021
Freddy Kalas,Norwegian,35,ET SOMMERTEGN,28,2021
Justin Bieber,English,36,PEACHES,28,2021
Kygo,English,37,GONE ARE THE DAYS,28,2021
Broiler,English,38,THE WAY OUR STORY GOES,28,2021
Nathan Evans,English,39,WELLERMAN,28,2021
Hagle,Norwegian,40,ÆRMEN I KÆRMEN,28,2021
Justin Bieber,English,1,STAY,29,2021
Ed Sheeran,English,2,BAD HABITS,29,2021
Olivia Rodrigo,English,3,GOOD 4 U,29,2021
Maria Mena,Norwegian,4,DEN FINESTE CHEVY'N,29,2021
Måneskin,English,5,BEGGIN,29,2021
P!nk,English,6,COVER ME IN SUNSHINE,29,2021
Måneskin,English,7,I WANNA BE YOUR SLAVE,29,2021
Chris Holsten,Norwegian,8,SMILET I DITT EGET SPEIL,29,2021
Chris Holsten,Norwegian,9,BARE NÅR DET REGNER,29,2021
TIX,Norwegian,10,BEAUTIFULL,29,2021
A36,Swedish,11,SAMMA GAMLA VANLIGA,29,2021
SZA,English,12,KISS ME MORE,29,2021
El Papi,Norwegian,13,I SOMMER HAR VI TID,29,2021
Boney M.,English,14,RASPUTIN,29,2021
Lil Nas X,English,15,MONTERO (CALL ME BY YOUR NAME),29,2021
THE WEEKND,English,16,SAVE YOUR TEARS,29,2021
Dua Lipa,English,17,LEVITATING,29,2021
Riton,English,18,FRIDAY,29,2021
El Papi,Norwegian,19,SJU FJELL,29,2021
Marcus & Martinus,Spanish,20,BELINDA,29,2021
POST MALONE,English,21,MOTLEY CREW,29,2021
Hagle,Norwegian,22,KJERRING I FRA BY’N,29,2021
David Guetta,English,23,HEARTBREAK ANTHEM,29,2021
Hagle,Norwegian,24,ÆRBESKÆR,29,2021
Vegedream,French,25,RAMANEZ LA COUPE À LA MAISON,29,2021
Alan Walker,English,26,SWEET DREAMS,29,2021
Elena Tsagrinou,English,27,EL DIABLO,29,2021
Olivia Rodrigo,English,28,TRAITOR,29,2021
Staysman,Norwegian,29,BØGDA,29,2021
Halva Priset,Norwegian,30,HÆLJETUR,29,2021
Måneskin,Italian,31,ZITTI E BUONI,29,2021
Freddy Kalas,Norwegian,32,ET SOMMERTEGN,29,2021
Sigrid,English,33,MIRROR,29,2021
KSI,English,34,HOLIDAY,29,2021
Soppgirobygget,Norwegian,35,AFTERSKI,29,2021
Broiler,English,36,THE WAY OUR STORY GOES,29,2021
Olivia Rodrigo,English,37,FAVORITE CRIME,29,2021
Justin Bieber,English,38,PEACHES,29,2021
Gabry Ponte,English,39,THUNDER,29,2021
Morgan Sulele,Norwegian,40,SØRENGA,29,2021
Justin Bieber,English,1,STAY,30,2021
Ed Sheeran,English,2,BAD HABITS,30,2021
