position,artist,title,year,week,language
18,Keko Salata,Vaahtokarkkii,2018,24,Finnish
19,5 Seconds Of Summer,Youngblood,2018,24,English
20,Nikke Ankara,Rikkinäinen Prinsessa,2018,24,Finnish
1,Sanni,Jacuzzi,2018,25,Finnish
2,Clean Bandit,Solo (Feat. Demi Lovato),2018,25,English
3,"Lukas Leon, Etta, Cheek",Xtc,2018,25,Finnish
4,Petri Nygård,#ihanaa,2018,25,Finnish
5,Adi L Hasla,Kevät (Feat. Pihlaja),2018,25,Finnish
6,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,25,English
7,Sanni,Sit Ku Mä Oon Vapaa,2018,25,Finnish
8,Post Malone,Better Now,2018,25,English
9,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,25,Finnish
10,Haloo Helsinki!,Kaksi Ihmistä,2018,25,Finnish
11,Mikael Gabriel,Naapurit Kuulee,2018,25,Finnish
12,Selena Gomez,Back To You,2018,25,English
13,Tungevaag & Raaban,All For Love (Feat. Richard Smitth),2018,25,English
14,"Dua Lipa, Calvin Harris",One Kiss,2018,25,English
15,Elastinen,Supervoimii,2018,25,Finnish
16,5 Seconds Of Summer,Youngblood,2018,25,English
17,Alvaro Soler,La Cintura,2018,25,Spanish
18,Ariana Grande,No Tears Left To Cry,2018,25,English
19,Teflon Brothers,Maradona (En Español),2018,25,Spanish
20,Jenni Vartiainen,Voulez-Vous,2018,25,Finnish
1,Clean Bandit,Solo (Feat. Demi Lovato),2018,26,English
2,"Lukas Leon, Etta, Cheek",Xtc,2018,26,Finnish
3,Sanni,Jacuzzi,2018,26,Finnish
4,Petri Nygård,#ihanaa,2018,26,Finnish
5,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,26,English
6,Adi L Hasla,Kevät (Feat. Pihlaja),2018,26,Finnish
7,Pikku G,Paratiisiin (Feat. Ilta),2018,26,Finnish
8,Xxxtentacion,Sad!,2018,26,English
9,Post Malone,Better Now,2018,26,English
10,Haloo Helsinki!,Kaksi Ihmistä,2018,26,Finnish
11,Kaija Koo,Paa Mut Cooleriin (Feat. Reino Nordin),2018,26,Finnish
12,Sanni,Sit Ku Mä Oon Vapaa,2018,26,Finnish
13,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,26,Finnish
14,Mikael Gabriel,Naapurit Kuulee,2018,26,Finnish
15,Xxxtentacion,Jocelyn Flores,2018,26,English
16,"Yksi Totuus, Mäkki",Juodaan Viinaa (Feat. Leo),2018,26,Finnish
17,Selena Gomez,Back To You,2018,26,English
18,"Dua Lipa, Calvin Harris",One Kiss,2018,26,English
19,Tungevaag & Raaban,All For Love (Feat. Richard Smitth),2018,26,English
20,Spekti,Hei Me Lennetään (Feat. Tasis),2018,26,Finnish
1,"Lukas Leon, Etta, Cheek",Xtc,2018,27,Finnish
2,Clean Bandit,Solo (Feat. Demi Lovato),2018,27,English
3,Sanni,Jacuzzi,2018,27,Finnish
4,Petri Nygård,#ihanaa,2018,27,Finnish
5,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,27,English
6,Adi L Hasla,Kevät (Feat. Pihlaja),2018,27,Finnish
7,Sanni,Sit Ku Mä Oon Vapaa,2018,27,Finnish
8,Haloo Helsinki!,Kaksi Ihmistä,2018,27,Finnish
9,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,27,Finnish
10,Post Malone,Better Now,2018,27,English
11,Drake,Don't Matter To Me (Feat. Michael Jackson),2018,27,English
12,Xxxtentacion,Sad!,2018,27,English
13,Pikku G,Paratiisiin (Feat. Ilta),2018,27,Finnish
14,Juice Wrld,Lucid Dreams,2018,27,English
15,Mikael Gabriel,Naapurit Kuulee,2018,27,Finnish
16,Selena Gomez,Back To You,2018,27,English
17,Kaija Koo,Paa Mut Cooleriin (Feat. Reino Nordin),2018,27,Finnish
18,"Dua Lipa, Calvin Harris",One Kiss,2018,27,English
19,Elastinen,Supervoimii,2018,27,Finnish
20,"Tiësto, Dzeko",Jackie Chan (Feat. Preme & Post Malone),2018,27,English
1,"Lukas Leon, Etta, Cheek",Xtc,2018,28,Finnish
2,Clean Bandit,Solo (Feat. Demi Lovato),2018,28,English
3,"Tippa, JVG",Roska Silmäs,2018,28,Finnish
4,Sanni,Jacuzzi,2018,28,Finnish
5,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,28,English
6,Petri Nygård,#ihanaa,2018,28,Finnish
7,Adi L Hasla,Kevät (Feat. Pihlaja),2018,28,Finnish
8,Haloo Helsinki!,Kaksi Ihmistä,2018,28,Finnish
9,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,28,Finnish
10,Sanni,Sit Ku Mä Oon Vapaa,2018,28,Finnish
11,Post Malone,Better Now,2018,28,English
12,Drake,Don't Matter To Me (Feat. Michael Jackson),2018,28,English
13,Pikku G,Paratiisiin (Feat. Ilta),2018,28,Finnish
14,Juice Wrld,Lucid Dreams,2018,28,English
15,Xxxtentacion,Sad!,2018,28,English
16,Mikael Gabriel,Naapurit Kuulee,2018,28,Finnish
17,"Dua Lipa, Calvin Harris",One Kiss,2018,28,English
18,Kaija Koo,Paa Mut Cooleriin (Feat. Reino Nordin),2018,28,Finnish
19,Elastinen,Supervoimii,2018,28,Finnish
20,Janna,Mustis (Feat. Pyhimys),2018,28,Finnish
1,Clean Bandit,Solo (Feat. Demi Lovato),2018,29,English
2,"Tippa, JVG",Roska Silmäs,2018,29,Finnish
3,"Lukas Leon, Etta, Cheek",Xtc,2018,29,Finnish
4,Evelina,Vielä Kerran,2018,29,Finnish
5,Sanni,Jacuzzi,2018,29,Finnish
6,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,29,English
7,Petri Nygård,#ihanaa,2018,29,Finnish
8,Juice Wrld,Lucid Dreams,2018,29,English
9,Haloo Helsinki!,Kaksi Ihmistä,2018,29,Finnish
10,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,29,Finnish
11,Drake,In My Feelings,2018,29,English
12,Post Malone,Better Now,2018,29,English
13,Sanni,Sit Ku Mä Oon Vapaa,2018,29,Finnish
14,Adi L Hasla,Kevät (Feat. Pihlaja),2018,29,Finnish
15,"Tiësto, Dzeko",Jackie Chan (Feat. Preme & Post Malone),2018,29,English
16,Drake,Don't Matter To Me (Feat. Michael Jackson),2018,29,English
17,Ariana Grande,God Is A Woman,2018,29,English
18,Maroon 5,Girls Like You (Feat. Cardi B),2018,29,English
19,"Dua Lipa, Calvin Harris",One Kiss,2018,29,English
20,Pikku G,Paratiisiin (Feat. Ilta),2018,29,Finnish
1,Clean Bandit,Solo (Feat. Demi Lovato),2018,30,English
2,"Lukas Leon, Etta, Cheek",Xtc,2018,30,Finnish
3,"Tippa, JVG",Roska Silmäs,2018,30,Finnish
4,Evelina,Vielä Kerran,2018,30,Finnish
5,Drake,In My Feelings,2018,30,English
6,Sanni,Jacuzzi,2018,30,Finnish
7,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,30,English
8,Ariana Grande,God Is A Woman,2018,30,English
9,Juice Wrld,Lucid Dreams,2018,30,English
10,Haloo Helsinki!,Kaksi Ihmistä,2018,30,Finnish
11,Petri Nygård,#ihanaa,2018,30,Finnish
12,"Tiësto, Dzeko",Jackie Chan (Feat. Preme & Post Malone),2018,30,English
13,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,30,Finnish
14,Post Malone,Better Now,2018,30,English
15,Dj Oku Luukkainen,Ysäriboi (Feat. Pasi Ja Anssi & Portion Boys),2018,30,Finnish
16,Maroon 5,Girls Like You (Feat. Cardi B),2018,30,English
17,Sanni,Sit Ku Mä Oon Vapaa,2018,30,Finnish
18,Hesaäijä,Seksihelteet,2018,30,Finnish
19,"Dua Lipa, Calvin Harris",One Kiss,2018,30,English
20,"Yksi Totuus, Mäkki",Juodaan Viinaa (Feat. Leo),2018,30,Finnish
1,Clean Bandit,Solo (Feat. Demi Lovato),2018,31,English
2,ABREU,Yhen Elämän Juttu,2018,31,Finnish
3,Drake,In My Feelings,2018,31,English
4,Sanni,Jacuzzi,2018,31,Finnish
5,"Lukas Leon, Etta, Cheek",Xtc,2018,31,Finnish
6,"Tippa, JVG",Roska Silmäs,2018,31,Finnish
7,Evelina,Vielä Kerran,2018,31,Finnish
8,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,31,English
9,Juice Wrld,Lucid Dreams,2018,31,English
10,"Tiësto, Dzeko",Jackie Chan (Feat. Preme & Post Malone),2018,31,English
11,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,31,English
12,Haloo Helsinki!,Kaksi Ihmistä,2018,31,Finnish
13,Ariana Grande,God Is A Woman,2018,31,English
14,Petri Nygård,#ihanaa,2018,31,Finnish
15,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,31,Finnish
16,Dj Oku Luukkainen,Ysäriboi (Feat. Pasi Ja Anssi & Portion Boys),2018,31,Finnish
17,Maroon 5,Girls Like You (Feat. Cardi B),2018,31,English
18,Post Malone,Better Now,2018,31,English
19,Tyga,Taste (Feat. Offset),2018,31,English
20,Hesaäijä,Seksihelteet,2018,31,Finnish
1,ABREU,Yhen Elämän Juttu,2018,32,Finnish
2,"Lukas Leon, Etta, Cheek",Xtc,2018,32,Finnish
3,Clean Bandit,Solo (Feat. Demi Lovato),2018,32,English
4,Drake,In My Feelings,2018,32,English
5,Sanni,Jacuzzi,2018,32,Finnish
6,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,32,English
7,Evelina,Vielä Kerran,2018,32,Finnish
8,"Tippa, JVG",Roska Silmäs,2018,32,Finnish
9,Juice Wrld,Lucid Dreams,2018,32,English
10,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,32,English
11,Dj Khaled,"No Brainer (Feat. Justin Bieber, Chance The Rapper & Quavo)",2018,32,English
12,"Gigi D'Agostino, Dynoro",In My Mind,2018,32,English
13,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,32,Persian
14,Anna Puu,Keho Puhuu,2018,32,Finnish
15,"Tiësto, Dzeko",Jackie Chan (Feat. Preme & Post Malone),2018,32,English
16,Travis Scott,Stargazing,2018,32,English
17,Dj Oku Luukkainen,Ysäriboi (Feat. Pasi Ja Anssi & Portion Boys),2018,32,Finnish
18,Haloo Helsinki!,Kaksi Ihmistä,2018,32,Finnish
19,Ellinoora,Bäng Bäng Typerä Sydän (Feat. Eetu),2018,32,Finnish
20,Ariana Grande,God Is A Woman,2018,32,English
1,"Gigi D'Agostino, Dynoro",In My Mind,2018,33,English
2,ABREU,Yhen Elämän Juttu,2018,33,Finnish
3,Benjamin,Naarmuja (Feat. Ibe),2018,33,Finnish
4,"Lukas Leon, Etta, Cheek",Xtc,2018,33,Finnish
5,Drake,In My Feelings,2018,33,English
6,Clean Bandit,Solo (Feat. Demi Lovato),2018,33,English
7,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,33,English
8,Sanni,Jacuzzi,2018,33,Finnish
9,Evelina,Vielä Kerran,2018,33,Finnish
10,Juice Wrld,Lucid Dreams,2018,33,English
11,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,33,Persian
12,"Tippa, JVG",Roska Silmäs,2018,33,Finnish
13,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,33,English
14,Anna Puu,Keho Puhuu,2018,33,Finnish
15,Dj Khaled,"No Brainer (Feat. Justin Bieber, Chance The Rapper & Quavo)",2018,33,English
16,Travis Scott,Stargazing,2018,33,English
17,Aleksanteri Hakaniemi,Luuseri,2018,33,Finnish
18,Dj Oku Luukkainen,Ysäriboi (Feat. Pasi Ja Anssi & Portion Boys),2018,33,Finnish
19,Maroon 5,Girls Like You (Feat. Cardi B),2018,33,English
20,"Tiësto, Dzeko",Jackie Chan (Feat. Preme & Post Malone),2018,33,English
1,"Gigi D'Agostino, Dynoro",In My Mind,2018,34,English
2,"JVG, Gasellit",Mitä Mä Malagas?,2018,34,Finnish
3,Benjamin,Naarmuja (Feat. Ibe),2018,34,Finnish
4,ABREU,Yhen Elämän Juttu,2018,34,Finnish
5,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,34,English
6,"Lukas Leon, Etta, Cheek",Xtc,2018,34,Finnish
7,Juice Wrld,Lucid Dreams,2018,34,English
8,Drake,In My Feelings,2018,34,English
9,Sanni,Jacuzzi,2018,34,Finnish
10,Evelina,Vielä Kerran,2018,34,Finnish
11,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,34,Persian
12,Clean Bandit,Solo (Feat. Demi Lovato),2018,34,English
13,Kymppilinja ,Aallot,2018,34,Finnish
14,"Tippa, JVG",Roska Silmäs,2018,34,Finnish
15,Ariana Grande,Breathin,2018,34,English
16,"K-391, Julie Bergan, Alan Walker",Ignite (Feat. Seungri),2018,34,English
17,Ariana Grande,God Is A Woman,2018,34,English
18,Post Malone,Better Now,2018,34,English
19,"Sam Smith, Calvin Harris",Promises,2018,34,English
20,Dj Oku Luukkainen,Ysäriboi (Feat. Pasi Ja Anssi & Portion Boys),2018,34,Finnish
1,"Gigi D'Agostino, Dynoro",In My Mind,2018,35,English
2,"Lukas Leon, Etta, Cheek",Xtc,2018,35,Finnish
3,"JVG, Gasellit",Mitä Mä Malagas?,2018,35,Finnish
4,Benjamin,Naarmuja (Feat. Ibe),2018,35,Finnish
5,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,35,English
6,ABREU,Yhen Elämän Juttu,2018,35,Finnish
7,Juice Wrld,Lucid Dreams,2018,35,English
8,Arttu Lindeman,Säässä Ku Säässä,2018,35,Finnish
9,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,35,Persian
10,Kymppilinja ,Aallot,2018,35,Finnish
11,Drake,In My Feelings,2018,35,English
12,Sanni,Jacuzzi,2018,35,Finnish
13,Cheek,Valot Sammuu,2018,35,Finnish
14,Ariana Grande,Breathin,2018,35,English
15,"Sam Smith, Calvin Harris",Promises,2018,35,English
16,Clean Bandit,Solo (Feat. Demi Lovato),2018,35,English
17,"Tippa, JVG",Roska Silmäs,2018,35,Finnish
18,Cheek,Timantit On Ikuisia,2018,35,Finnish
19,Saara,Sangria,2018,35,English
20,Evelina,Vielä Kerran,2018,35,Finnish
1,"Gigi D'Agostino, Dynoro",In My Mind,2018,36,English
2,Eminem,Lucky You (Feat. Joyner Lucas),2018,36,English
3,Cheek,Valot Sammuu,2018,36,Finnish
4,"Lukas Leon, Etta, Cheek",Xtc,2018,36,Finnish
5,"JVG, Gasellit",Mitä Mä Malagas?,2018,36,Finnish
6,Benjamin,Naarmuja (Feat. Ibe),2018,36,Finnish
7,Kaija Koo,Mun Sydän,2018,36,Finnish
8,Eminem,The Ringer,2018,36,English
9,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,36,Persian
10,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,36,English
11,ABREU,Yhen Elämän Juttu,2018,36,Finnish
12,Juice Wrld,Lucid Dreams,2018,36,English
13,"Sam Smith, Calvin Harris",Promises,2018,36,English
14,Kymppilinja ,Aallot,2018,36,Finnish
15,"The Boy Next Door, Kris Kross Amsterdam",Whenever (Feat. Conor Maynard),2018,36,English
16,Drake,In My Feelings,2018,36,English
17,Eminem,Greatest,2018,36,English
18,Arttu Lindeman,Säässä Ku Säässä,2018,36,Finnish
19,Clean Bandit,Solo (Feat. Demi Lovato),2018,36,English
20,"Tippa, JVG",Roska Silmäs,2018,36,Finnish
1,"Gigi D'Agostino, Dynoro",In My Mind,2018,37,English
2,Eminem,Lucky You (Feat. Joyner Lucas),2018,37,English
3,Jenni Vartiainen,Made In Heaven,2018,37,Finnish
4,Cheek,Valot Sammuu,2018,37,Finnish
5,"Lukas Leon, Etta, Cheek",Xtc,2018,37,Finnish
6,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,37,Persian
7,Ellinoora,Funeral Song (Vain Elämää Kausi 9),2018,37,Finnish
8,Eminem,The Ringer,2018,37,English
9,"JVG, Gasellit",Mitä Mä Malagas?,2018,37,Finnish
10,"Sam Smith, Calvin Harris",Promises,2018,37,English
11,Kaija Koo,Mun Sydän,2018,37,Finnish
12,Pyhimys,Rakkauslaulu,2018,37,Finnish
13,Evelina,F-F-F-Falling,2018,37,English
14,Juice Wrld,Lucid Dreams,2018,37,English
15,Benjamin,Naarmuja (Feat. Ibe),2018,37,Finnish
16,6Ix9Ine,Fefe (Feat. Nicki Minaj & Murda Beatz),2018,37,English
17,"The Boy Next Door, Kris Kross Amsterdam",Whenever (Feat. Conor Maynard),2018,37,English
18,Kymppilinja ,Aallot,2018,37,Finnish
19,ABREU,Yhen Elämän Juttu,2018,37,Finnish
20,"Lil Pump, Kanye West",I Love It,2018,37,English
1,"Lil Pump, Kanye West",I Love It,2018,38,English
2,"Gigi D'Agostino, Dynoro",In My Mind,2018,38,English
3,Pyhimys,Mulkut - Vain Elämää Kausi 9,2018,38,Finnish
4,Ellinoora,Funeral Song (Vain Elämää Kausi 9),2018,38,Finnish
5,Reino Nordin,Kyynelten Virta,2018,38,Finnish
6,Eminem,Lucky You (Feat. Joyner Lucas),2018,38,English
7,Evelina,F-F-F-Falling,2018,38,English
8,Pyhimys,Rakkauslaulu,2018,38,Finnish
9,Jenni Vartiainen,Made In Heaven,2018,38,Finnish
10,"Lukas Leon, Etta, Cheek",Xtc,2018,38,Finnish
11,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,38,Persian
12,"Sam Smith, Calvin Harris",Promises,2018,38,English
13,"JVG, Gasellit",Mitä Mä Malagas?,2018,38,Finnish
14,Cheek,Valot Sammuu,2018,38,Finnish
15,Juice Wrld,Lucid Dreams,2018,38,English
16,Spekti,Forza Italia,2018,38,Finnish
17,Kaija Koo,Mun Sydän,2018,38,Finnish
18,"The Boy Next Door, Kris Kross Amsterdam",Whenever (Feat. Conor Maynard),2018,38,English
19,Kymppilinja ,Aallot,2018,38,Finnish
20,Evelina,Leijonakuningas - Vain Elämää Kausi 9,2018,38,Finnish
1,"Lil Peep, Xxxtentacion",Falling Down,2018,39,English
2,Pyhimys,Mulkut - Vain Elämää Kausi 9,2018,39,Finnish
3,"Lil Pump, Kanye West",I Love It,2018,39,English
4,"Gigi D'Agostino, Dynoro",In My Mind,2018,39,English
5,Teflon Brothers,Perutaan Häät - Vain Elämää Kausi 9,2018,39,Finnish
6,Ellinoora,Funeral Song,2018,39,Finnish
7,Reino Nordin,Kyynelten Virta,2018,39,Finnish
8,Eminem,Lucky You (Feat. Joyner Lucas),2018,39,English
9,"Sam Smith, Calvin Harris",Promises,2018,39,English
10,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,39,Persian
11,"Lukas Leon, Etta, Cheek",Xtc,2018,39,Finnish
12,Ida Paul & Kalle Lindroth,Planeetat,2018,39,Finnish
13,"David Guetta, Bebe Rexha, J Balvin",Say My Name,2018,39,English
14,Evelina,Leijonakuningas - Vain Elämää Kausi 9,2018,39,Finnish
15,Juice Wrld,Lucid Dreams,2018,39,English
16,Jenni Vartiainen,Made In Heaven,2018,39,Finnish
17,Spekti,Forza Italia,2018,39,Finnish
18,Kaija Koo,Mun Sydän,2018,39,Finnish
19,"JVG, Gasellit",Mitä Mä Malagas?,2018,39,Finnish
20,"The Boy Next Door, Kris Kross Amsterdam",Whenever (Feat. Conor Maynard),2018,39,English
1,"Lil Peep, Xxxtentacion",Falling Down,2018,40,English
2,Pyhimys,Mulkut - Vain Elämää Kausi 9,2018,40,Finnish
3,Teflon Brothers,Perutaan Häät - Vain Elämää Kausi 9,2018,40,Finnish
4,"Gigi D'Agostino, Dynoro",In My Mind,2018,40,English
5,"Lil Pump, Kanye West",I Love It,2018,40,English
6,Evelina,Asfalttiviidakko - Vain Elämää Kausi 9,2018,40,Finnish
7,Tuure Boelius,Naiivi,2018,40,Finnish
8,"Sam Smith, Calvin Harris",Promises,2018,40,English
9,Ellinoora,Aina Ku Aira - Vain Elämää Kausi 9,2018,40,Finnish
10,"Alan Walker, Sophia Somajo",Diamond Heart,2018,40,English
11,Reino Nordin,Kyynelten Virta,2018,40,Finnish
12,Juno,Tyhjää (Feat. Jenna Alexa),2018,40,Finnish
13,Eminem,Lucky You (Feat. Joyner Lucas),2018,40,English
14,Ellinoora,Funeral Song,2018,40,Finnish
15,"Lukas Leon, Etta, Cheek",Xtc,2018,40,Finnish
16,Ida Paul & Kalle Lindroth,Planeetat,2018,40,Finnish
17,"David Guetta, Bebe Rexha, J Balvin",Say My Name,2018,40,English
18,Alan Walker,Darkside (Feat. Au/ra & Tomine Harket),2018,40,Persian
19,"Marshmello, Bastille",Happier,2018,40,English
20,Juice Wrld,Lucid Dreams,2018,40,English
1,"Lil Peep, Xxxtentacion",Falling Down,2018,41,English
2,Sanni,Kaunis Koti,2018,41,Finnish
3,"Alan Walker, Sophia Somajo",Diamond Heart,2018,41,English
4,Ellinoora,Aina Ku Aira - Vain Elämää Kausi 9,2018,41,Finnish
5,Pyhimys,Mulkut - Vain Elämää Kausi 9,2018,41,Finnish
6,Juno,Tyhjää (Feat. Jenna Alexa),2018,41,Finnish
7,"Gigi D'Agostino, Dynoro",In My Mind,2018,41,English
8,Ava Max,Sweet But Psycho,2018,41,English
9,Teflon Brothers,Perutaan Häät - Vain Elämää Kausi 9,2018,41,Finnish
10,"Lil Pump, Kanye West",I Love It,2018,41,English
11,Evelina,Asfalttiviidakko - Vain Elämää Kausi 9,2018,41,Finnish
12,"Sam Smith, Calvin Harris",Promises,2018,41,English
13,Reino Nordin,Kyynelten Virta,2018,41,Finnish
14,Tuure Boelius,Naiivi,2018,41,Finnish
15,"David Guetta, Bebe Rexha, J Balvin",Say My Name,2018,41,English
16,"Lukas Leon, Etta, Cheek",Xtc,2018,41,Finnish
17,"Dj Snake,selena Gomez,ozuna","Taki Taki (With Selena Gomez, Ozuna & Cardi B)",2018,41,English
18,Eminem,Lucky You (Feat. Joyner Lucas),2018,41,English
19,"Marshmello, Bastille",Happier,2018,41,English
20,Juice Wrld,Lucid Dreams,2018,41,English
1,"Lil Peep, Xxxtentacion",Falling Down,2018,42,English
2,"Alan Walker, Sophia Somajo",Diamond Heart,2018,42,English
3,Ava Max,Sweet But Psycho,2018,42,English
4,Juno,Tyhjää (Feat. Jenna Alexa),2018,42,Finnish
5,"Gigi D'Agostino, Dynoro",In My Mind,2018,42,English
6,Sanni,Kaunis Koti,2018,42,Finnish
7,Pyhimys,Valonpisaroita - Vain Elämää Kausi 9,2018,42,Finnish
8,Vesala,Monta Nimee,2018,42,Finnish
9,Alma,Cowboy,2018,42,English
10,Gasellit,Se Ei Kuulu Sulle,2018,42,Finnish
11,Pyhimys,Sireenit - Vain Elämää Kausi 9,2018,42,Finnish
12,Pyhimys,Mulkut - Vain Elämää Kausi 9,2018,42,Finnish
13,Teflon Brothers,Perutaan Häät - Vain Elämää Kausi 9,2018,42,Finnish
14,"Lil Pump, Kanye West",I Love It,2018,42,English
15,Eino Ja Aapeli,Mä Voisin Olla Se,2018,42,Finnish
16,"Sam Smith, Calvin Harris",Promises,2018,42,English
17,"David Guetta, Bebe Rexha, J Balvin",Say My Name,2018,42,English
18,Evelina,Eloon! - Vain Elämää Kausi 9,2018,42,Finnish
19,"Dj Snake,selena Gomez,ozuna","Taki Taki (With Selena Gomez, Ozuna & Cardi B)",2018,42,English
20,Reino Nordin,Kyynelten Virta,2018,42,Finnish
1,Elastinen,Loppuun Asti,2018,43,Finnish
2,Ava Max,Sweet But Psycho,2018,43,English
3,"Lil Peep, Xxxtentacion",Falling Down,2018,43,English
4,"Alan Walker, Sophia Somajo",Diamond Heart,2018,43,English
5,Tippa,Polta Se Pois,2018,43,Finnish
6,Juno,Tyhjää (Feat. Jenna Alexa),2018,43,Finnish
7,Pyhimys,Sireenit - Vain Elämää Kausi 9,2018,43,Finnish
8,"Post Malone,Swae Lee",Sunflower - Spider-Man: Into The Spider-Verse,2018,43,English
9,Vesala,Monta Nimee,2018,43,Finnish
10,Sanni,Kaunis Koti,2018,43,Finnish
11,"Dynoro,gigi D'agostino",In My Mind,2018,43,English
12,"Dj Snake,selena Gomez,ozuna","Taki Taki (With Selena Gomez, Ozuna & Cardi B)",2018,43,English
13,Kodak Black,Zeze (Feat. Travis Scott & Offset),2018,43,English
14,Teflon Brothers,Perutaan Häät - Vain Elämää Kausi 9,2018,43,Finnish
15,Ellinoora,Honey (Feat. Pyhimys) [Vain Elämää Kausi 9],2018,43,Finnish
16,Pyhimys,Mulkut - Vain Elämää Kausi 9,2018,43,Finnish
17,Aste,Vastaaja (Feat. Mira Luoti),2018,43,Finnish
18,Eino Ja Aapeli,Mä Voisin Olla Se,2018,43,Finnish
19,Gasellit,Se Ei Kuulu Sulle,2018,43,Finnish
20,Alma,Cowboy,2018,43,English
1,Ava Max,Sweet But Psycho,2018,44,English
2,Sanni,Dracula,2018,44,Finnish
3,Elastinen,Loppuun Asti,2018,44,Finnish
4,"Alan Walker, Sophia Somajo",Diamond Heart,2018,44,English
5,"Lil Peep, Xxxtentacion",Falling Down,2018,44,English
6,Tippa,Polta Se Pois,2018,44,Finnish
7,"Xxxtentacion,Lil Pump,Swae Lee",Arms Around You (Feat. Maluma & Swae Lee),2018,44,English
8,"Post Malone,Swae Lee",Sunflower - Spider-Man: Into The Spider-Verse,2018,44,English
9,"Gasellit,Anna Puu",Lumi,2018,44,Finnish
10,Kodak Black,Zeze (Feat. Travis Scott & Offset),2018,44,English
11,Evelina,Aamu - Vain Elämää Kausi 9,2018,44,Finnish
12,Juno,Tyhjää (Feat. Jenna Alexa),2018,44,Finnish
13,Gasellit,Se Ei Kuulu Sulle,2018,44,Finnish
14,Kasmir,Valoo,2018,44,Finnish
15,"Dj Snake,selena Gomez,ozuna","Taki Taki (With Selena Gomez, Ozuna & Cardi B)",2018,44,English
16,Vesala,Monta Nimee,2018,44,Finnish
17,Kygo,Happy Now (Feat. Sandro Cavazza),2018,44,English
18,"Dua Lipa,Blackpink",Kiss And Make Up,2018,44,English
19,Teflon Brothers,Perutaan Häät - Vain Elämää Kausi 9,2018,44,Finnish
20,Aste,Vastaaja (Feat. Mira Luoti),2018,44,Finnish
1,Ava Max,Sweet But Psycho,2018,45,English
2,"Alan Walker, Sophia Somajo",Diamond Heart,2018,45,English
3,Sanni,Dracula,2018,45,Finnish
4,Elastinen,Loppuun Asti,2018,45,Finnish
5,"Xxxtentacion,Lil Pump,Swae Lee",Arms Around You (Feat. Maluma & Swae Lee),2018,45,English
6,"Gasellit,Anna Puu",Lumi,2018,45,Finnish
7,"Lil Peep, Xxxtentacion",Falling Down,2018,45,English
8,Tippa,Polta Se Pois,2018,45,Finnish
9,Kodak Black,Zeze (Feat. Travis Scott & Offset),2018,45,English
10,Nikke Ankara,Kappas Vaan,2018,45,Finnish
11,"Dj Snake,selena Gomez,ozuna","Taki Taki (With Selena Gomez, Ozuna & Cardi B)",2018,45,English
12,"Post Malone,Swae Lee",Sunflower - Spider-Man: Into The Spider-Verse,2018,45,English
13,Kasmir,Valoo,2018,45,Finnish
14,Kygo,Happy Now (Feat. Sandro Cavazza),2018,45,English
15,Juno,Tyhjää (Feat. Jenna Alexa),2018,45,Finnish
